Joel, Billy: She's Got A Way	1
Status Quo: Rockin' All Over The World	1
Counting Crows: Round Here	3
Buble, Michael: Home	1
Carey, Mariah: Vision Of Love	2
Simon & Garfunkel: Bridge Over Troubled Water	5
Green Day: Basket Case	5
Black Eyed Peas: My Humps	4
Mungo Jerry: In The Summertime	3
Erasure: Little Respect, A	7
Sean, Jay: Down (Feat. Lil Wayne)	2
Gabriel, Peter: Shock The Monkey	3
T-Pain: Bartender (Feat. Akon)	2
Aerosmith: Sweet Emotion	2
Prince: Purple Rain	3
: Pump It (duet).zip	1
: B.O.B._feat._Hayley_Williams_-_Airplanes_-_G23403.ZIP	1
: WaleLady Gaga - Chillin' - SBI.ZIP	1
U2: Pride (In The Name Of Love)	3
: Taio_Cruz_Dynamite_79006.zip	1
: Antoine Dodson.Kelly Dodson - Bed Intruder Song (duet) - SFK.zip	4
Sweet, Matthew: Girlfriend	3
: The Lonely Island & Akon - I Just Had Sex (duet) (fixed purple best) 0.08 - NE.zip	1
: Outkast - Roses (purple edit best) - SF.zip	1
: G23579 - Dynamite - Taio Cruz.zip	2
Abdul, Paula: Straight Up	4
: Pras_Michel_Feat._Ol'_Dirty_Bastard_And_Introducing_Mya_-_Ghetto_Superstar_(That_Is_What_You_Are)_-_G07447.ZIP	1
Ram Jam: Black Betty	1
Beatles, The: Come Together	6
Salt-N-Pepa: Push It (2)	2
Benatar, Pat: Love Is A Battlefield	11
Bangles, The: Walk Like An Egyptian	4
System Of A Down: Chop Suey	7
White Stripes, The: Seven Nation Army	5
: Rappin'_4-tay_-_Playaz_Club_-_G03325.ZIP	1
Beastie Boys: (You Gotta) Fight For Your Right (To Party)	10
Lil' Kim: How Many Licks (Feat. Sisqo)	1
Coheed & Cambria: Favor House Atlantic, A	7
Of Monsters And Men: Little Talks	8
Fun: Some Nights	3
Sugarhill Gang: Rapper's Delight	10
Black Eyed Peas: I Gotta Feelin	4
Matchbox 20: Push	3
Flight Of The Conchords: Hiphopapotamus Vs Rhymenocerous	8
Loverboy: Workin' For The Weekend	5
Lewis, Huey & The News: Working For A Livin'	3
Blink-182: What's My Age Again	2
Hootie & The Blowfish: I Go Blind	1
Wonder, Stevie: Uptight (Everything's Alright)	1
Jackson, Michael: Man In The Mirror	2
Temptations, The: Ain't Too Proud To Beg	3
John, Elton: Tiny Dancer	2
Alias: More Than Words Can Say	1
Beach Boys, The: Wouldn't It Be Nice	2
Etheridge, Melissa: Come To My Window	5
Black Sabbath: Children Of The Grave	3
Coolio: Gangsta's Paradise	13
Radiohead: Jigsaw Falling Into Place	1
: Nilsson_-_Everybody's_Talkin'_-_ZCT02-16.ZIP	1
Metallica: For Whom The Bell Tolls	3
Sam & Dave: Hold On! I'm Comin'	1
Heatwave: Always And Forever	1
Motley Crue: Dr. Feelgood	1
Buckcherry: Crazy Bitch	4
Keith, Toby: I Wanna Talk About Me	1
Bryson, Peabo: Whole New World, A (Feat. Regina Belle)	13
Shaggy: Angel	16
Linkin Park: In The End	14
Foreigner: Double Vision	1
Stone Temple Pilots: Big Empty	1
Aldean, Jason: She's Country	2
Croce, Jim: Bad, Bad, Leroy Brown	2
Kool & The Gang: Get Down On It	1
Mr. Big: To Be With You	20
Keith, Toby: Angry American (Courtesy Of The Red, White And Blue), The	1
Flack, Roberta: Feel Like Makin' Love	1
South Park: Chef-Chocolate Salty Balls	3
Marilyn Manson: Beautiful People, The	1
Allman, Gregg: Midnight Rider	1
Bryan, Luke: I Don't Want This Night To End	1
Eminem: My Name Is	2
Queen: Princes Of The Universe	3
Who, The: Love Reign Oer Me	4
: Little_Lion_Man-Mumford_&_Sons-SF08610.zip	1
Gabriel, Peter: Red Rain	2
Lehrer, Tom: Masochism Tango, The	1
Motley Crue: Home Sweet Home	5
Supertramp: Take The Long Way Home	3
Aqua: Barbie Girl	5
Cheap Trick: I Want You To Want Me	16
: Adele - Someone Like You (DJ China Mix).zip	1
Gotye: Somebody That I Used To Know (Feat. Kimbra)	12
: Demi_Lovato_Give_Your_Heart_A_Break_143065.zip	1
Red Hot Chili Peppers: Higher Ground	1
Sublime: What I Got	13
Meat Loaf: Two Out Of Three Ain't Bad	2
Maroon 5: Sunday Morning	5
Rawls, Lou: You'll Never Find Another Love Like Mine	3
Taylor, James: Fire And Rain	2
Smiths, The: Boy With The Thorn In His Side, The	2
Ace Of Base: Sign, The	6
Sinatra, Frank: One For My Baby (And One More For The Road)	2
: Air_Supply_All_Out_Of_Love_33842.zip	1
La Roux: Bulletproof	13
Franz Ferdinand: No You Girls	1
Rogers, Kenny: Islands In The Stream (Feat. Dolly Parton)	15
Brooks, Garth: Friends In Low Places	22
Kid Rock: Picture (Feat. Sheryl Crow)	7
Faith No More: Epic	13
NSYNC: Tearin' Up My Heart	7
Houston, Whitney: I Wanna Dance With Somebody	9
Bad Company: Feel Like Makin' Love	1
Deep Purple: Smoke On The Water	1
Yankovic, Weird Al: Pentiums	1
Kings Of Leon: Sex On Fire	10
Fugazi: Waiting Room	3
Thicke, Robin: Lost Without U	1
Armstrong, Louis-SCR: What A Wonderful World	1
Valli, Frankie: Can't Take My Eyes Off Of You	1
Graham, Larry: One In A Million You	1
Charles, Ray: Georgia On My Mind	1
Eminem: Cleanin' Out My Closet	1
Hall & Oates: Maneater	5
Lauper, Cyndi: Goonies R Good Enough, The	2
INXS: Don't Change	2
Sting: Fields Of Gold	3
Wham!: Wake Me Up Before You Go-Go	5
Lewis, Huey & The News: Power Of Love, The	10
Lauper, Cyndi: Time After Time	7
Player: Baby Come Back	2
Simon & Garfunkel: Sounds Of Silence	5
Chesney, Kenny: She Thinks My Tractor's Sexy	3
Paramore: That's What You Get	3
No Doubt: Spiderwebs	14
No Doubt: Hella Good	2
Newton-John, Olivia: You're The One That I Want (Feat. John Travolta)	3
Cypress Hill: Insane In The Brain	4
Cash, Johnny: Sunday Mornin' Comin' Down	27
Dylan, Bob: Rainy Day Women #12 & 35	5
Cash, Johnny: Cocaine Blues	22
Danzig: Mother	25
Wall Of Voodoo: Mexican Radio	2
Cave, Nick & The Bad Seeds: Red Right Hand	2
Chicago: 25 Or 6 To 4	5
Quiet Riot: Cum On Feel The Noize	5
War: Spill The Wine	1
: En Vogué - My Lovin' (You're Never Gonna Get It).zip	1
Cocker, Joe: Up Where We Belong (Feat. Jennifer Warnes)	1
Parker Jr., Ray: Ghostbusters	3
Bush, Stan: Touch, The	7
Killers, The: When You Were Young	2
Lewis, Huey & The News: I Want A New Drug	4
Erasure: Always	5
They Might Be Giants: Particle Man	2
DragonForce: Through The Fire And Flames	2
Incubus: Pardon Me	6
Flogging Molly: Drunken Lullabies	10
Goo Goo Dolls: Better Days	2
Mumford & Sons: Cave, The	6
Doors, The: Touch Me	2
Korn: Got The Life	1
Blue Oyster Cult: Burnin' For You	3
Whitesnake: Here I Go Again	5
Soundtracks: Ren & Stimpy-Happy Happy Joy Joy	1
Soundtracks: South Park-Mountain Town	1
Was (Not Was): Walk The Dinosaur	2
Ronstadt, Linda: Somewhere Out There (Feat. James Ingram)	2
Sisqo: Thong Song	5
Wallflowers, The: One Headlight	3
Newman, Randy: You've Got A Friend In Me	3
Soundtracks: TV Themes-Pokemon	5
Del Amitri: Roll To Me	5
K-Ci & Jojo: All My Life	10
Extreme: More Than Words	5
Esposito, Joe: You're The Best (From 'The Karate Kid')	2
Imagine Dragons: It's Time	4
Vertical Horizon: Everything You Want	2
Fleetwood Mac: Go Your Own Way	4
Scissor Sisters: Take Your Mama	12
Yeah Yeah Yeah's, The: Zero	4
Katrina & The Waves: Walking On Sunshine	4
Rufus: Tell Me Something Good (Feat. Chaka Khan)	1
Winehouse, Amy: F##k Me Pumps	4
Franklin, Aretha: Chain Of Fools	1
Meat Loaf: I'd Do Anything For Love	18
Bay City Rollers: Saturday Night	2
Diamond, Neil: America	2
Sonny & Cher: Beat Goes On, The	1
Sesame Street: Oscar The Grouch-I Love Trash	1
: Annie_-_Little_Girls_-_G05903.ZIP	1
Free Kittens: Manburger	2
Blues Brothers, The: Soul Man	1
Ace Of Base: All That She Wants	7
Madonna: Like A Virgin	11
Bush, Kate: Wuthering Heights	3
Manfred Mann: Blinded By The Light	1
Bowie, David: Life On Mars	8
Medley, Bill: Time Of My Life (I've Had) (Feat. Jennifer Warnes)	4
Hudson, Kate ('Nine' Soundtrack): Cinema Italiano	1
Brightman, Sarah: Con Te Partirò (Time To Say Goodbye) (Feat. Andrea Bocelli)	2
Houston, Thelma: Don't Leave Me This Way	3
: Orange_Juice_-_Rip_It_Up_-_SF113-03.ZIP	1
Jessie J: Do It Like A Dude	2
Presley, Elvis: Suspicious Minds	7
Nicks, Stevie: Stop Draggin' My Heart Around (Feat. Tom Petty)	1
Lady Antebullum: Need You Now	2
Killers, The: Mr. Brightside	17
Rembrandts, The: I'll Be There For You	1
En Vogué: My Lovin' (You're Never Gonna Get It)	1
Lady GaGa: Speechless	9
Rihanna: Umbrella	2
Spears, Britney: I'm A Slave 4 U	1
R.E.M.: Don't Go Back To Rockville	1
Notorious B.I.G., The: Big Poppa	1
Garbage: Push It	1
Journey: Don't Stop Believing	1
Cole, Paula: Where Have All The Cowboys Gone	2
Lady GaGa: Lovegame	2
Picket, Bobby Borris & The Crypt Kickers: Monster Mash	1
Enya: Storms In Africa	2
O Zone: Dragostea Din Tei	3
Savage Garden: I Want You	2
Gorillaz: Clint Eastwood (Radio Version)	1
Live: Lightning Crashes-NEW	1
Coulton, Jonathan: Code Monkey	4
Rammstein: Du Hast (English Version)	1
Lady GaGa: Eh Eh (Nothing Else I Can Say)	1
Nine Inch Nails: Every Day Is Exactly The Same	1
Kid Rock: Bawitdaba	1
Massive Attack: Teardrop	2
: Bjork_Bachelorette_78945.zip	1
Ting Tings, The: Shut Up And Let Me Go	2
: Tori_Amos_Crucify_79097.zip	1
Korn: Freak On A Leash	4
West, Kanye: Love Lockdown	3
Lady GaGa: Edge Of Glory, The	2
Broadway-Musicals: Rent-Seasons Of Love	3
Guetta, David: Sexy Bitch (Feat. Akon)	4
Flobots: Handlebars	18
Shaggy: It Wasn't Me	4
A Perfect Circle: Judith	3
Usher: O.M.G (Feat. Will.I.Am)	5
Eminem: Love The Way You Lie (Feat. Rihanna)	5
Usher: DJ Got Us Fallin' In Love (Feat. Pitbull)	1
Ke$ha: Blow	1
Minaj, Nicki: Super Bass	13
Fun: We Are Young (Feat. Janelle Monae)	6
: Flo_Rida_-_Good_Feeling_-_G24977.ZIP	1
Incubus-DEN: Circles	1
Right Said Fred: I'm Too Sexy	1
Fergie: Glamorous	1
Bel Biv Devoe: Poison	30
Santana: Smooth (Feat. Rob Thomas)	7
Foo Fighters: Everlong	14
Tone-Loc: Wild Thing	3
UB40: Way You Do The Things You Do, The	1
Collins, Phil: Easy Lover (Feat. Phil Bailey)	3
Lustra: Scotty Doesn't Know	4
Tritt, Travis: Modern Day Bonnie And Clyde	2
Banks, Azealia: 212 (Feat. Lazy Jay)	6
Men Without Hats: Safety Dance	1
Linkin Park: One Step Closer	1
Counting Crows: Mister Jones	3
Stroke 9: Little Black Backpack	2
Counting Crows: Long December, A	3
Linkin Park: Somewhere I Belong	1
R.E.M: Losing My Religion	1
Bananarama: Cruel Summer	2
Gabriel, Peter: In Your Eyes	1
Bowie, David: Ashes To Ashes	2
Counting Crows: Accidentally In Love	2
Crazy Town: Butterfly	1
Baha Men: Who Let The Dogs Out	1
Oasis: Dont Go Away	1
Brown, Bobby: My Prerogative	4
Crash Test Dummies: Mmm, Mmm, Mmm, Mmm	2
Shiny Toy Guns: Major Tom (Coming Home)	1
Bonham, Tracy: Mother Mother	8
U2: Mysterious Ways	1
Zombies, The: She's Not There	15
Maria, Ida: I Like You So Much Better When You're Naked	3
Korn: Coming Undone	4
Disturbed: Land Of Confusion	2
Hart, Corey: Sunglasses At Night	2
Kid Rock: Cowboy	4
Queen-SCR: Bohemian Rhapsody	1
Warnes, Jennifer: Time Of My Life (I've Had) (With Bill Medley)	1
D-12: Purple Pills (Feat. Eminem)	1
Depeche Mode: Personal Jesus	1
Jet: Are You Gonna Be My Girl	6
Mickey & Sylvia: Love Is Strange	2
Blondie: Call Me	4
Turner, Tina: What's Love Got To Do With It	7
J. Geils Band, The: Centerfold	2
Nena: 99 Red Balloons	6
Pointer Sisters, The: I'm So Excited	4
Ross, Diana: Ain't No Mountain High Enough	1
Beatles, The: Twist And Shout	11
Summer, Donna: Last Dance	3
Spice Girls: Wannabe	8
Michael, George: Too Funky	1
Carpenter, Mary Chapin: Bug, The	1
Ice Cube: It Was A Good Day	9
Temptations, The: I Can't Get Next To You	1
: Mardones, Benny - Into The Night-NEW	1
Hawkins, Sophie B.: Damn I Wish I Was Your Lover	1
Queensryche: Jet City Woman	1
ZZ Top: Legs	2
Prince: Raspberry Beret	3
Journey: Lights	5
Brooks & Dunn: Red Dirt Road	1
B-52's, The: Roam	1
Brooks & Dunn: She's Not The Cheatin' Kind	1
Wonder, Stevie: I Just Called To Say I Love You	6
Foo Fighters: Learn To Fly	2
: Infant_Sorrow_Bangers_Beans_and_Mash_121348.zip	1
Queen: Good Old-Fashioned Lover Boy	2
Dynamite Hack: Boyz In The Hood	5
R. Kelly: World's Greatest, The	1
Beatles, The: She Loves You	1
Alice In Chains: Rooster	6
Scorpions: No One Like You	1
Charlie Daniels Band, The: Devil Went Down To Georgia, The	4
Guns 'N' Roses: Welcome To The Jungle	7
: rickroll.mpg	2
Destiny's Child: Bug A Boo	1
Miracles, The: You've Really Got A Hold On Me	1
Minaj, Nicki: Roman's Revenge (Feat. Eminem)	7
Presley, Elvis: Devil In Disguise	1
A.F.I.: Days Of Phoenix	6
Florence And The Machine: Kiss With A Fist, A	1
Midler, Bette: Boogie Woogie Bugle Boy	1
Yeah Yeah Yeah's, The: Gold Lion	1
Dion & The Belmonts: Runaround Sue	14
Paramore: Brick By Boring Brick	1
Squirrel Nut Zippers: Put A Lid On It	2
Marcels, The: Blue Moon	2
: G19270 A DECADE UNDER THE INFLUENCE (TAKING BACK SUNDAY).zip	1
Peter, Bjorn, & John: Young Folks	2
Tender Trap, The: Sweet Disposition	1
: TAKING BACK SUNDAY - A DECADE UNDER THE INFLUENCE.zip	1
Andrews Sisters, The: Boogie Woogie Bugle Boy	5
Talking Heads: And She Was	7
Bowie, David: Rebel Rebel-NEW	1
Bowie, David: Never Let Me Down	2
Yes: Long Distance Runaround	2
Orchestral Manuevers In The Dark: If You Leave	1
Bowie, David: Cat People (Putting Out Fire)	3
Cars, The: Since You're Gone	3
Bowie, David: Cactus	2
Cars, The: My Best Friend's Girl	5
Chumbawumba: Tub Thumpin'	1
Radiohead: Fake Plastic Trees	2
Yankovic, Weird Al: Smells Like Nirvana	1
Ford, Tennessee Ernie: Sixteen Tons	2
Bowie, David: TVC15	2
Queen: Killer Queen	9
Carmen, Eric: All By Myself	1
Bowie, David: Lady Stardust	2
Yankovic, Weird Al: You Don't Love Me	2
Who, The: Behind Blue Eyes	4
Electric Light Orchestra (E.L.O.): Don't Bring Me Down	2
Bowie, David: Unwashed & Somewhat Slightly Dazed	2
Lennon, John: Instant Karma	4
Radiohead: Karma Police	4
Bee Gees, The: I Started A Joke	6
Nirvana: In Bloom	4
Human League, The: (Keep Feeling) Fascination	1
Bowie, David: Black Country Rock	2
Twisted Sister: Burn In Hell	2
Rush: Tom Sawyer	6
Kinks, The: Dedicated Follower Of Fashion	1
Talking Heads: Life During Wartime	2
Duran Duran: Notorious	2
: Roxy Music - Over You.zip	1
Foreigner: Cold As Ice	8
Police, The: Synchronicity II	3
Velvet Underground, The: All Tomorrow's Parties	1
Queens Of The Stone Age: Feel Good Hit Of The Summer	3
Bowie, David: Width Of A Circle	3
McCartney, Paul: Uncle Albert-Admiral Halsey	1
Bowie, David: Tonight	1
Black Sabbath: Wizard, The	2
Bowie, David: Star	1
: Ween - Push Th' Little Daisies - MOSHIE.zip	1
Blue Oyster Cult: Don't Fear The Reaper	3
Bee Gees, The: Stayin' Alive	4
: The Cars - Magic.zip	1
Who, The: Magic Bus	1
Bowie, David: Queen Bitch	2
They Might Be Giants: Istanbul Not Constantinople	4
Bowie, David: Modern Love	6
Yes: Lift Me Up	1
Beatles, The: Day In The Life, A	2
: Ministry - Jesus Built My Hotrod - DJ Fnord.zip	2
Beatles, The: Being For The Benefit Of Mr. Kite	1
Morrissey: Suedehead	8
Ravenscroft, Thurl: You're A Mean One, Mr. Grinch	4
: Flaming Lips, The - In The Morning Of Magicians.zip	4
Bowie, David: London Boys, The	2
Costello, Elvis: Veronica	1
UB40: Red Red Wine	3
Ultravox: Vienna	1
Bowie, David: Laughing Gnome	2
: Isaak, Chris - Baby Did A Bad Bad Thing.zip	1
Bowie, David: Jump They Say	1
Supertramp: Logical Song, The	3
Thompson Twins: Lies	1
Bowie, David: Golden Years	1
Spinal Tap: Big Bottom	3
Zappa, Frank: Jewish Princess	1
Jackson, Joe: Steppin' Out	2
Simon & Garfunkel: Homeward Bound	2
Roxy Music: Avalon	3
Bowie, David: Hallo Spaceboy	1
White Stripes, The: Blue Orchid	1
Hayseed Dixie: Fat Bottomed Girls (Queen)	1
Bowie, David: Diamond Dogs	2
Prince: I Wanna Be Your Lover	4
Prince: Gett Off	2
Roxy Music: Dance Away	11
Pink Floyd: Bike	1
Bowie, David: Song For Bob Dylan	1
Petty, Tom: Refugee	3
Zappa, Frank: He's So Gay	2
Pink Floyd: Have A Cigar	3
Roxy Music: Hard Rain's Gonna Fall, A	1
Bowie, David: Black Tie White Noise	1
Bowie, David: Bewlay Brothers, The	2
Portnoy, Gary: Theme From 'Cheers' (Where Everybody Knows Your Name)	1
Morrissey: Everyday Is Like Sunday	3
Bowie, David: Big Brother	1
Beat, The: Can't Get Used To Losing You	1
Roxy Music: Virginia Plain	4
Bowie, David: An Ocassional Dream	1
New Order: Regret	2
Broadway-Musicals: Phantom Of The Opera-Music Of The Night	1
Yankovic, 'Weird' Al: Gump	1
Nirvana: Heart Shaped Box	5
Petty, Tom: Breakdown	1
Pink Floyd: When The Tigers Broke Free	1
Men At Work: It's A Mistake	1
Mike & The Mechanics: Silent Running	1
: INXS - Mystify.zip	1
: Talking Heads - Girlfriend Is Better.zip	1
M: Pop Muzik	1
English Beat, The: Hands Off She's Mine	1
Muse: Unintended	1
Led Zeppelin: Dazed And Confused	2
Kraftwerk: We Are The Robots	1
Kershaw, Nick: Wouldn't It Be Good	1
Echo & The Bunnymen: Bring On The Dancing Horses	1
Beastie Boys, The: No Sleep 'Til Brooklyn	1
Broadway-Musicals: Hair-Hair	1
Monroe, Marilyn: Diamonds Are A Girl's Best Friend	3
Kinks, The: Sunny Afternoon	5
Men At Work: Be Good Johnny	1
MGMT: Time To Pretend	2
: Soundtracks - Nightmare Before Christmas, The-Jack's Lament.zip	1
Oingo Boingo: No Spill Blood	1
Radiohead: Tourist, The	1
Led Zeppelin: Good Times Bad Times	1
Bowie, David: Peace On Earth (Little Drummer Boy) (Feat. Bing Crosby)	1
Tom Petty: You Don't Know How It Feels	1
Yankovic, 'Weird' Al: Christmas At Ground Zero	2
: Ween - Exactly Where I'm At.zip	1
Yes: Leave It	2
: Flight Of The Conchords - Sugarlumps.zip	1
Muse: Neutron Star Collision (Love Is Forever)	5
Who, The: See Me, Feel Me	1
Oingo Boingo: Grey Matter	2
Led Zeppelin: Communication Breakdown	3
Kool & The Gang: Jungle Boogie	1
Radiohead: Subterranean Homesick Alien	1
: Radiohead - Lucky.zip	1
Led Zeppelin: Custard Pie	1
Jones, Tom: (Theme From) Thunderball	2
Echo & The Bunnymen: Lips Like Sugar	2
Jane's Addiction: Been Caught Stealing	1
Led Zeppelin: Fool In The Rain	1
Pink Floyd: Empty Spaces-Young Lust	2
Ford, Lita: Close My Eyes Forever (Feat. Ozzy Osbourne)	10
Joy Division: Transmission	3
Led Zeppelin: Kashmir	2
Led Zeppelin: Stairway To Heaven	3
Beastie Boys: No Sleep 'Til Brooklyn	1
Radiohead: Electioneering	1
Led Zeppelin: Living Loving Maid (She's Just A Woman)	2
Oingo Boingo: Not My Slave	1
Led Zeppelin: Rock And Roll	2
INXS: Mystify	2
Led Zeppelin: Thank You	2
INXS: Listen Like Thieves	1
Hendrix, Jimi: Angel	1
Nirvana: Rape Me	4
Holiday, Billie: God Bless The Child	2
Horton, Johnny: Battle Of New Orleans, The	1
Hendrix, Jimi: Voodoo Child (Slight Return)	1
INXS: Devil Inside	3
Isaak, Chris: Think Of Tomorrow	1
Idol, Billy: Eyes Without A Face	2
Lennon, John: God	1
Isaak, Chris: Somebody's Crying	1
Sisters Of Mercy: Lucrecia, My Reflection	1
Costello, Elvis: Shipbuilding	1
Gabriel, Peter: Here Comes The Flood	1
Rush: Free Will	2
: A Small Victory.zip	1
Def Leppard: Bringin' On The Heartbreak	3
Beastie Boys: Girls	1
Gabriel, Peter: Sledgehammer	5
Front 242: Headhunter	3
Primus: Jerry Was A Race Car Driver	1
R.E.M.: One I Love, The	1
Who, The: Substitute	1
: new religion(live).zip	1
Gabriel, Peter: Big Time	1
Faith No More: Small Victory, A	1
: Concrete Blonde - Bloodletting.zip	1
Yankovic, 'Weird' Al: Truck Drivin' Song	2
Yardbirds, The: For Your Love	1
: 16 No New Tale to Tell (Made Famous.zip	1
Bowie, David: Wild Is The Wind	1
: Michael Jackson - Heal The World	1
Styx: Best Of Times, The-NEW	1
Pogues, The: Dirty Old Town	2
Idol, Billy: Rebel Yell-NEW	1
Osbourne, Ozzy: Crazy Train	4
Presley, Elvis: Teddy Bear	1
Meat Loaf: Paradise By The Dashboard Light	9
TLC: No Scrubs	7
Poison: Every Rose Has It's Thorn	9
Buffett, Jimmy: Margaritaville	4
Slayer: Seasons In The Abyss	2
Black, Rebecca: Friday	4
LMFAO: Party Rock Anthem (Feat. Lauren Bennett And Goonrock)	1
Perry, Katy: Last Friday Night (T.G.I.F)	2
Blondie: One Way Or Another	6
No Doubt: Don't Speak	15
Destiny's Child: Bills, Bills, Bills	3
Doors, The: Riders On The Storm	1
Spears, Britney: Sometimes	2
Dr. Dre: Nuthin' But A G Thang (Feat. Snoop Dogg)-NEW	1
Linkin Park: In The End-NEW	1
REO Speedwagon: Keep On Loving You	3
Journey: Oh Sherrie	1
Prince: Most Beautiful Girl In The World, The	2
JOE: I Wanna Know	1
: Robbie_Williams_Feel_35438.zip	1
Wonder, Stevie: Living For The City (Radio Version)	2
Sex Pistols: Pretty Vacant	1
Live: All Over You	1
Bee Gees, The: How Deep Is Your Love	1
Brown, James: I Got You (I Feel Good)	5
Buckley, Jeff: Last Goodbye	2
Paul, Billy: Me & Mrs. Jones	8
DeGraw, Gavin: Chariot	2
Sparro, Sam: 21st Century Life	1
Jordan, Montell: This Is How We Do It	16
Hathaway, Donny: Someday We'll All Be Free	2
Next: Too Close	7
R. Kelly: Feelin On Yo Booty	3
Peter, Paul & Mary: Leaving On A Jet Plane	1
Warwick, Dionne: I Say A Little Prayer	3
Concrete Blonde: God Is A Bullet	4
T. Rex: Twentieth Century Boy	2
Queen: Bicycle Race	3
Pop, Iggy: Candy (Feat. Kate Pierson)	11
Nicks, Stevie: Leather And Lace (Feat. Don Henley)	1
Concrete Blonde: Everybody Knows	1
Simone, Nina: I Want A Little Sugar In My Bowl	2
Broadway-Musicals: Phantom Of The Opera-Phantom Of The Opera	2
Judds, The: Grandpa (Tell Me 'bout The Good Old Days)	1
Babybird: You're Gorgeous	1
Real Life: Send Me An Angel	9
MC5: Kick Out The Jams (Live Version)	1
West, Kanye: Runaway	3
Lil' Wayne: A Millie (Feat. Cory Gunz)	1
West, Kanye: All Of The Lights	3
Del Rey, Lana: Blue Jeans	4
Carter, Clarence: Strokin-NEW	1
Hall & Oates: Rich Girl	13
Idol, Billy: Eyes Without A Face-NEW	1
Bowie, David: Ziggy Stardust	6
Trammps, The: Disco Inferno	4
Pink: Who Knew	3
Smashing Pumpkins: Ava Adore	1
Rihanna: Don't Stop The Music	4
Echo & The Bunnymen: Cutter, The	3
Tears For Fears: Sowing The Seeds Of Love	1
: George_Michael_-_Monkey_-_G03633.ZIP	1
Starship: Sara	2
ABC: All Of My Heart	1
: Sade_Is_It_A_Crime_36852.zip	1
: Paul_Young_Wherever_I_Lay_My_Hat_(That_s_My_Home)_81820.zip	1
Swedish House Mafia: Don't You Worry Child	2
: gloria.zip	1
Smiths, The: This Charming Man	6
Bush, Kate: Running Up That Hill	2
Bowie, David: Let's Dance	6
R. Kelly: Real Talk	1
Palmer, Robert: Looking For Clues	1
Squeeze: Another Nail In My Heart	1
English Beat, The: Twist & Crawl	2
Blondie: Call Me-NEW	1
Ciara: Goodies (Feat. Petey Pablo)	1
Hall & Oates: I Can't Go For That (No Can Do)	11
Foreigner: I Want To Know What Love Is	4
Journey: Separate Ways-NEW	1
Springfield, Rick: Love Somebody	2
Madonna: Borderline	4
Nu Shooz: I Can't Wait	6
Ratt: Round And Round	3
Extreme: Hole Hearted	9
Buble, Michael: Feeling Good	21
Mraz, Jason: I'm Yours	3
Plain White T's: Hey There Delilah	4
Nazareth: Love Hurts	1
ABBA: Gimme Gimme Gimme (A Man After Midnight)	2
Adams, Bryan: Run To You	1
: Kenny_Loggins_Footloose_35010.zip	1
Richman, Jonathan And The Modern Lovers: Abdul And Cleopatra	2
Journey: Separate Ways (World's Apart)	10
Queen: Fat Bottom Girls (2)	3
Cross, Christopher: Ride Like The Wind	1
Roth, David Lee: Just A Gigolo	7
: Wallflowers, The - One Headlight.zip	1
: OMC_-_How_Bizarre_-_SF080-10.ZIP	1
Train: Hey, Soul Sister	3
Journey: Faithfully	3
Buble, Michael: Havent Met You Yet	3
: Chris_Daughtry_Feels_Like_Tonight_43534.zip	1
Joel, Billy: New York State Of Mind	5
U2: One, The	3
Def Leppard: Photograph	4
Jewel: Hands	1
House Martins: Happy Hour	1
Loggins, Kenny: Footloose	3
3 Doors Down: Here Without You	1
Boston: More Than A Feeling	6
Bon Jovi: Bed Of Roses	1
Perry, Steve: Oh Sherrie	2
Simon, Paul: You Can Call Me Al	8
Limp Bizkit: Nookie	4
Thin Lizzy: Boys Are Back In Town, The	2
Boyz II Men: End Of The Road	5
Men At Work: Who Can It Be Now	3
Til' Tuesday: Voices Carry-NEW	1
Rufus Featuring Chaka Khan: Tell Me Something Good	1
En Vogue: My Lovin' (You're Never Gonna Get It)	1
Creed: My Sacrifice	1
Vaughan, Sarah: Whatever Lola Wants	7
Franklin, Aretha-SCR: Chain Of Fools	1
Nightingale, Maxine: Right Back Where We Started From	1
Broadway-Musicals: Grease 2-Cool Rider	5
Lady GaGa: Boys Boys Boys	1
Ronstadt, Linda: Different Drum	4
Quarterflash: Harden My Heart	5
Jefferson Airplane: Somebody To Love	3
Lady GaGa: Fame, The	1
Lambert, Miranda: Kerosene	3
Portishead: Glory Box	9
Keys, Alicia: Fallin'	1
Head, Murray: One Night In Bangkok	2
Evanescence: My Immortal	2
Aerosmith: What It Takes	4
Messina, Jo Dee: Bring On The Rain (Feat. Tim McGraw)	1
No Doubt: Bathwater	6
Snoop Dogg: Drop It Like It's Hot (Feat. Pharrell)	3
Ludacris: Pimpin' All Over The World (Feat. Bobby Valentino)	1
Shakira: Underneath My Clothes	4
: Kellie_Pickler_Red_High_Heels_43559.zip	1
Keith, Toby: I Love This Bar	3
Broadway-Musicals: Little Shop Of Horrors-Suddenly Seymour	6
Garbage: 1 Crush	1
ABBA: Dancing Queen	5
Houston, Whitney: Exhale (Shoop Shoop)	1
Styx: Renegade	19
Cher: If I Could Turn Back Time	5
Gore, Lesley: It's My Party	1
Pink: Raise Your Glass	2
Adele: Someone Like You	9
McEntire, Reba: Night The Lights Went Out In Georgia, The	4
Carnes, Kim: Bette Davis Eyes	4
Dave Matthews Band: Crash Into Me	1
Lang, Jonny: Lie To Me	1
